sca,age,minutes_90s,tackles_def_3rd,tackles_mid_3rd,assisted_shots,touches_att_pen_area,dribbles_completed,progressive_passes_received,shots_on_target,shots_per90,goals_per_shot,average_shot_distance,shots_free_kicks
0,0.470583891,1.646940763,1.43182222,-0.765785365,-0.211727977,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.270370649,-0.430309732,-1.644424394,-0.219685962
4,-0.250130176,-0.460029865,-0.744637173,0.741404354,0.287145981,0.178263817,2.33213829,-0.082630427,-0.559908918,-0.133592937,-0.430309732,-1.257988194,-0.219685962
0,-0.009892154,0.350343453,0.887707372,-0.765785365,-0.211727977,0.408456365,0.031298193,-0.26123402,-0.559908918,0.000651855,-0.430309732,1.463866774,-0.219685962
10,-0.730606221,-0.703141861,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.217189992,-0.219685962
6,0.710821913,-0.378992533,-0.744637173,1.494999215,0.78601994,-0.512313827,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,0.02565205,-0.219685962
1,-0.970844244,-0.946253856,-0.744637173,-0.765785365,-0.211727977,-0.512313827,-0.543911832,-0.618441206,-0.559908918,0.426182513,-0.430309732,0.758200672,-0.219685962
1,-0.009892154,-0.054843206,-0.744637173,-0.765785365,1.783767857,1.559419106,0.606508217,1.703405505,0.306981028,0.527499337,-0.430309732,1.161438445,6.509433599
0,-0.970844244,-0.865216524,-0.744637173,-0.765785365,-0.211727977,2.24999675,0.031298193,1.524801912,2.04076092,2.308142512,0.960160795,-1.308392916,-0.219685962
3,1.191297958,0.107231457,-0.200522325,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.207047634,-0.430309732,-1.426003933,-0.219685962
3,-0.250130176,-0.703141861,0.343592523,0.741404354,0.287145981,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,0.348242268,-0.219685962
5,0.710821913,-0.21691787,-0.200522325,0.741404354,-0.710601936,0.178263817,2.33213829,0.988991132,-0.559908918,-0.176652587,-0.430309732,-0.585925239,-0.219685962
3,-1.451320289,-0.946253856,1.43182222,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.179327151,-0.219685962
0,0.951059936,-1.351440515,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
4,-0.009892154,0.107231457,0.343592523,-0.765785365,-0.710601936,-0.051928731,-0.543911832,-0.618441206,0.306981028,0.046244425,-0.430309732,-0.938758291,-0.219685962
1,-0.250130176,-1.189365851,-0.744637173,-0.765785365,-0.710601936,-0.282121279,-0.543911832,-0.618441206,0.306981028,0.266608516,-0.430309732,2.455159634,3.144873818
15,0.710821913,1.727978095,1.975937068,0.741404354,0.287145981,-0.051928731,-0.543911832,-0.439837614,-0.559908918,-0.270370649,-0.430309732,-0.921956718,-0.219685962
4,0.470583891,-0.460029865,-0.200522325,-0.765785365,-0.211727977,0.638648913,-0.543911832,0.453180353,0.306981028,0.231147628,-0.430309732,-1.089972455,-0.219685962
1,-0.250130176,0.917604776,1.43182222,-0.012190505,-0.710601936,-0.282121279,-0.543911832,-0.618441206,-0.559908918,-0.250107284,-0.430309732,-2.081265315,-0.219685962
3,-0.970844244,0.917604776,1.43182222,3.002188935,-0.710601936,-0.282121279,-0.543911832,-0.7970448,-0.559908918,-0.080401605,-0.430309732,-0.518718944,-0.219685962
1,-1.691558311,-0.784179192,-0.744637173,-0.765785365,-0.710601936,0.638648913,-0.543911832,0.274576759,0.306981028,0.203285502,-0.430309732,-1.241186621,-0.219685962
0,-1.691558311,-1.10832852,-0.744637173,-0.765785365,-0.211727977,-0.512313827,-0.543911832,0.274576759,-0.559908918,0.172890455,-0.430309732,-0.048274875,-0.219685962
2,-1.451320289,0.917604776,3.608281613,-0.765785365,-0.710601936,-0.282121279,0.031298193,-0.618441206,-0.559908918,-0.333693663,0.68206669,-0.343982576,-0.219685962
2,1.191297958,1.403828766,3.608281613,1.494999215,-0.710601936,-0.512313827,0.031298193,-0.26123402,1.173870974,-0.047473637,-0.430309732,1.111033722,-0.219685962
2,-0.490368199,-1.10832852,-0.744637173,-0.765785365,-0.211727977,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.065076449,-0.219685962
4,1.671774003,-0.703141861,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.670832488,-0.219685962
4,0.710821913,0.512418117,-0.744637173,-0.765785365,0.287145981,1.789611654,-0.543911832,0.453180353,2.04076092,0.578157749,1.405111364,-1.106774029,-0.219685962
4,-0.009892154,-1.270403183,-0.744637173,-0.765785365,-0.211727977,-0.742506375,0.606508217,-0.7970448,0.306981028,0.578157749,-0.430309732,2.05192186,-0.219685962
2,-0.490368199,-0.865216524,0.343592523,-0.012190505,-0.211727977,0.178263817,-0.543911832,-0.618441206,0.306981028,0.866910696,-0.430309732,-0.451512648,-0.219685962
4,-0.490368199,-0.946253856,-0.744637173,-0.765785365,-0.211727977,0.178263817,-0.543911832,0.274576759,0.306981028,0.826383966,1.405111364,-0.031473301,-0.219685962
0,-0.970844244,-0.378992533,-0.200522325,0.741404354,0.287145981,-0.512313827,-0.543911832,-0.082630427,1.173870974,0.200752581,-0.430309732,0.909414836,-0.219685962
1,-1.211082266,0.593455448,0.343592523,-0.012190505,3.779263691,1.789611654,3.482558338,1.346198319,1.173870974,0.340063214,-0.430309732,0.32135975,-0.219685962
1,-0.490368199,-1.513515179,-0.744637173,-0.765785365,0.287145981,-0.512313827,-0.543911832,-0.7970448,-0.559908918,7.265068106,-0.430309732,-2.198876332,-0.219685962
2,-0.490368199,-1.270403183,-0.200522325,0.741404354,-0.710601936,-0.512313827,-0.543911832,-0.7970448,0.306981028,0.542696861,5.131572374,2.119128155,-0.219685962
5,-1.691558311,-0.541067197,-0.744637173,-0.765785365,-0.710601936,-0.282121279,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.47593423,-0.219685962
0,0.951059936,-0.135880538,-0.744637173,2.248594075,0.287145981,-0.051928731,-0.543911832,-0.26123402,1.173870974,0.261542675,-0.430309732,1.178240019,-0.219685962
5,2.152250048,-0.946253856,-0.200522325,0.741404354,-0.211727977,-0.742506375,-0.543911832,-0.618441206,-0.559908918,1.211387896,-0.430309732,2.186334452,3.144873818
3,-0.250130176,-0.541067197,-0.744637173,-0.012190505,-0.710601936,-0.512313827,0.031298193,0.095973166,-0.559908918,0.091836996,-0.430309732,1.430263627,-0.219685962
1,-0.250130176,-0.21691787,-0.200522325,0.741404354,-0.710601936,-0.512313827,0.031298193,-0.7970448,-0.559908918,-0.176652587,-0.430309732,-0.837948847,-0.219685962
1,-0.730606221,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.435610452,-0.219685962
7,-0.009892154,1.727978095,0.343592523,0.741404354,1.783767857,-0.282121279,2.907348314,0.810387539,-0.559908918,-0.333693663,0.092507186,0.254153455,-0.219685962
17,-0.490368199,-1.270403183,-0.200522325,-0.765785365,-0.710601936,-0.051928731,-0.543911832,-0.26123402,-0.559908918,1.35576437,-0.430309732,-0.552322092,-0.219685962
2,0.710821913,0.917604776,1.43182222,-0.765785365,-0.710601936,-0.051928731,0.031298193,-0.7970448,0.306981028,-0.163987983,2.350631321,-1.594019673,-0.219685962
1,-0.490368199,0.917604776,1.43182222,0.741404354,1.783767857,0.408456365,0.606508217,0.631783946,0.306981028,-0.250107284,-0.430309732,-0.569123666,-0.219685962
1,-0.009892154,0.026194126,-0.744637173,-0.765785365,1.284893899,0.868841461,0.606508217,2.417819878,0.306981028,0.322332769,0.68206669,-0.938758291,-0.219685962
3,-0.970844244,0.917604776,1.975937068,0.741404354,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.063225512,0.761560986,-0.219685962
2,-1.691558311,0.917604776,0.343592523,0.741404354,-0.211727977,-0.742506375,0.031298193,-0.082630427,0.306981028,-0.163987983,-0.430309732,2.169532877,-0.219685962
1,1.671774003,-0.297955202,0.887707372,-0.012190505,-0.211727977,-0.282121279,-0.543911832,-0.618441206,1.173870974,0.537631019,-0.430309732,0.724597523,-0.219685962
1,0.230345869,1.403828766,0.887707372,1.494999215,2.781515774,-0.051928731,0.031298193,-0.082630427,1.173870974,-0.125994175,1.405111364,-1.089972455,-0.219685962
2,-0.490368199,0.67449278,1.43182222,-0.012190505,-0.211727977,-0.512313827,0.606508217,-0.082630427,-0.559908918,-0.239975602,-0.430309732,-0.367504779,-0.219685962
1,0.470583891,-0.946253856,-0.744637173,-0.765785365,-0.710601936,0.638648913,1.181718241,0.631783946,1.173870974,1.393758179,1.794443111,0.573383359,-0.219685962
14,-1.691558311,-0.297955202,-0.744637173,-0.765785365,-0.211727977,0.638648913,0.606508217,1.167594726,0.306981028,-0.166520904,5.131572374,-1.426003933,-0.219685962
0,-0.490368199,0.107231457,1.975937068,0.741404354,0.78601994,-0.051928731,0.031298193,0.095973166,0.306981028,-0.080401605,2.350631321,0.086137716,-0.219685962
3,2.872964115,-0.703141861,-0.200522325,-0.012190505,-0.710601936,0.408456365,0.606508217,0.095973166,-0.559908918,-0.080401605,-0.430309732,1.094232149,-0.219685962
12,-0.730606221,0.512418117,0.343592523,-0.012190505,1.783767857,0.408456365,0.606508217,1.167594726,0.306981028,-0.133592937,2.350631321,0.136542438,-0.219685962
10,-1.211082266,0.512418117,-0.744637173,-0.012190505,-0.710601936,-0.282121279,0.031298193,-0.7970448,-0.559908918,-0.131060016,-0.430309732,-1.812440133,-0.219685962
2,-1.691558311,0.836567444,0.887707372,0.741404354,3.280389732,3.63115204,1.756928265,2.417819878,4.641430759,0.36792534,-0.430309732,0.220550307,3.144873818
2,-0.009892154,0.512418117,1.975937068,1.494999215,-0.211727977,0.178263817,0.031298193,1.524801912,-0.559908918,-0.333693663,-0.430309732,0.402007305,-0.219685962
3,-0.009892154,-0.946253856,-0.744637173,-0.765785365,-0.710601936,-0.051928731,-0.543911832,-0.082630427,-0.559908918,-0.333693663,-0.430309732,-0.239812817,-0.219685962
12,0.230345869,1.403828766,0.887707372,3.002188935,-0.710601936,0.178263817,-0.543911832,0.095973166,0.306981028,-0.120928334,1.405111364,-1.257988194,-0.219685962
5,-0.009892154,-1.189365851,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
5,-0.970844244,-0.541067197,-0.200522325,-0.765785365,-0.211727977,0.638648913,-0.543911832,0.274576759,1.173870974,0.304602325,1.405111364,-0.720337831,-0.219685962
4,0.230345869,1.727978095,1.975937068,0.741404354,0.287145981,-0.282121279,-0.543911832,0.274576759,-0.559908918,-0.333693663,1.049150909,0.274315344,-0.219685962
8,1.191297958,0.67449278,-0.744637173,-0.765785365,0.287145981,2.019804202,-0.543911832,1.703405505,2.907650866,0.329931531,1.961299574,-0.972361439,-0.219685962
1,-0.730606221,-0.054843206,-0.200522325,0.741404354,1.284893899,1.559419106,0.606508217,0.453180353,-0.559908918,-0.047473637,-0.430309732,0.002129847,-0.219685962
11,0.230345869,0.836567444,-0.200522325,-0.765785365,1.284893899,0.178263817,-0.543911832,0.810387539,0.306981028,-0.075335763,-0.430309732,1.413462053,-0.219685962
2,0.470583891,0.431380785,-0.200522325,2.248594075,0.78601994,0.638648913,1.756928265,-0.082630427,2.04076092,0.086771154,2.350631321,0.388566046,-0.219685962
19,-0.250130176,-1.027291188,-0.744637173,-0.765785365,-0.211727977,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.115481171,-0.219685962
5,-0.490368199,-1.513515179,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
0,0.951059936,1.727978095,-0.744637173,0.741404354,1.783767857,3.63115204,2.33213829,1.703405505,1.173870974,0.299536484,0.125878479,0.052534568,3.144873818
7,0.710821913,-1.351440515,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.26123402,-0.559908918,-0.333693663,-0.430309732,-0.236452503,-0.219685962
0,0.951059936,-1.351440515,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.063225512,-0.817786958,-0.219685962
3,0.230345869,1.97109009,0.887707372,-0.012190505,1.284893899,-0.051928731,-0.543911832,-0.439837614,-0.559908918,-0.27543649,-0.430309732,3.093619441,-0.219685962
4,0.710821913,0.431380785,1.43182222,2.248594075,0.287145981,-0.282121279,1.181718241,-0.7970448,0.306981028,-0.012012749,-0.430309732,-0.333901631,-0.219685962
7,-0.490368199,1.727978095,0.887707372,1.494999215,1.284893899,0.638648913,-0.543911832,0.631783946,0.306981028,-0.207047634,-0.430309732,-0.518718944,-0.219685962
5,-0.009892154,-0.378992533,-0.744637173,-0.012190505,1.284893899,1.559419106,0.606508217,0.988991132,1.173870974,0.768126793,-0.430309732,0.153344012,3.144873818
5,-0.730606221,-1.432477847,-0.744637173,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,4.225563398,-0.430309732,0.808605393,-0.219685962
5,-0.730606221,1.97109009,0.343592523,0.741404354,-0.710601936,-0.512313827,0.031298193,-0.7970448,0.306981028,-0.27543649,5.131572374,-2.83733614,-0.219685962
1,0.470583891,-0.865216524,-0.744637173,-0.765785365,-0.710601936,-0.282121279,0.031298193,-0.082630427,0.306981028,0.337530293,-0.430309732,0.909414836,-0.219685962
0,-1.691558311,-1.027291188,-0.744637173,-0.765785365,-0.211727977,0.638648913,0.031298193,0.274576759,1.173870974,1.738235379,-0.430309732,-1.879646428,-0.219685962
14,1.671774003,-1.027291188,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,0.306981028,0.058909028,5.131572374,1.732691956,-0.219685962
0,-0.250130176,1.079679439,-0.744637173,-0.765785365,1.783767857,1.329226557,0.031298193,2.417819878,0.306981028,-0.093066208,-0.430309732,-0.132282745,-0.219685962
0,-0.730606221,-1.432477847,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,1.945934867,-0.430309732,1.22864474,-0.219685962
9,-0.250130176,0.836567444,0.887707372,0.741404354,-0.710601936,-0.051928731,0.606508217,-0.082630427,-0.559908918,-0.158922143,-0.430309732,0.875811688,-0.219685962
8,-0.490368199,-1.270403183,-0.744637173,-0.765785365,-0.710601936,-0.512313827,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.239812817,-0.219685962
19,0.230345869,0.917604776,0.343592523,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.250107284,-0.430309732,-0.972361439,-0.219685962
16,-1.451320289,0.431380785,-0.744637173,-0.765785365,0.287145981,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.123461254,-0.430309732,1.547874643,-0.219685962
1,0.951059936,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.307918491,-0.219685962
1,1.191297958,-0.703141861,-0.744637173,-0.012190505,-0.710601936,-0.512313827,0.031298193,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.307918491,-0.219685962
1,0.230345869,0.431380785,-0.200522325,1.494999215,0.287145981,-0.512313827,-0.543911832,-0.618441206,0.306981028,-0.01961151,-0.430309732,1.951112416,-0.219685962
1,0.470583891,0.512418117,-0.744637173,-0.012190505,0.287145981,2.019804202,-0.543911832,0.810387539,1.173870974,-0.128527096,2.350631321,0.539780211,-0.219685962
0,0.470583891,0.917604776,0.887707372,0.741404354,2.282641816,2.24999675,0.606508217,2.239216285,2.907650866,0.172890455,1.405111364,0.640589654,-0.219685962
7,-0.730606221,0.755530112,-0.744637173,0.741404354,-0.211727977,-0.742506375,1.181718241,-0.439837614,-0.559908918,-0.242508522,-0.430309732,1.531073069,-0.219685962
2,-1.691558311,-1.10832852,-0.744637173,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,-0.65649185,-0.219685962
1,1.191297958,-0.622104529,-0.744637173,-0.765785365,-0.211727977,-0.742506375,0.031298193,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.182687466,-0.219685962
0,0.230345869,-1.10832852,-0.200522325,-0.765785365,-0.211727977,-0.512313827,-0.543911832,0.274576759,-0.559908918,0.172890455,-0.430309732,-1.913249576,-0.219685962
2,-0.490368199,-1.10832852,-0.744637173,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.569123666,-0.219685962
6,-0.490368199,-0.622104529,-0.744637173,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.47593423,-0.219685962
0,1.191297958,-0.378992533,-0.744637173,-0.765785365,-0.211727977,1.099034009,-0.543911832,-0.26123402,2.04076092,0.570558987,-0.430309732,-0.653131535,-0.219685962
1,-0.250130176,0.917604776,0.343592523,0.741404354,0.287145981,0.408456365,0.606508217,0.988991132,-0.559908918,-0.250107284,-0.430309732,2.824794259,-0.219685962
4,-0.250130176,0.67449278,-0.744637173,0.741404354,-0.710601936,-0.512313827,-0.543911832,-0.26123402,-0.559908918,-0.239975602,-0.430309732,-0.283496909,-0.219685962
2,0.470583891,-0.297955202,0.887707372,0.741404354,-0.710601936,-0.051928731,0.031298193,0.274576759,-0.559908918,-0.333693663,-0.430309732,0.217189992,-0.219685962
15,0.951059936,0.107231457,-0.744637173,-0.012190505,-0.710601936,-0.051928731,-0.543911832,-0.618441206,-0.559908918,-0.207047634,-0.430309732,-1.056369308,-0.219685962
4,-1.211082266,0.836567444,0.343592523,1.494999215,0.287145981,-0.051928731,-0.543911832,-0.439837614,-0.559908918,-0.247574363,-0.430309732,-0.333901631,-0.219685962
0,1.431535981,0.836567444,-0.200522325,0.741404354,2.282641816,4.091537136,1.181718241,2.060612691,2.907650866,0.707336699,0.014640837,-0.367504779,-0.219685962
2,-0.009892154,0.593455448,0.343592523,1.494999215,-0.710601936,0.178263817,1.181718241,0.453180353,0.306981028,-0.039874876,1.405111364,1.027025853,-0.219685962
1,0.470583891,1.727978095,0.887707372,1.494999215,0.78601994,-0.512313827,0.031298193,1.524801912,-0.559908918,-0.207047634,-0.430309732,0.522978636,-0.219685962
0,-0.490368199,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.091958967,-0.219685962
1,-0.490368199,1.241754103,0.343592523,-0.012190505,0.78601994,0.638648913,2.33213829,-0.26123402,-0.559908918,0.114633281,-0.430309732,0.338161325,-0.219685962
3,-0.009892154,-1.351440515,-0.200522325,-0.012190505,-0.710601936,-0.282121279,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.129821808,-0.219685962
8,-0.970844244,0.350343453,-0.744637173,-0.012190505,-0.710601936,-0.051928731,-0.543911832,-0.7970448,-0.559908918,-0.115862493,-0.430309732,-1.644424394,-0.219685962
2,-0.250130176,1.97109009,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.112120856,-0.219685962
1,-0.970844244,0.836567444,4.152396462,-0.012190505,0.287145981,0.638648913,0.031298193,0.631783946,-0.559908918,-0.247574363,-0.430309732,-1.358797638,-0.219685962
1,1.191297958,-0.946253856,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.361683528,-0.219685962
8,-0.250130176,0.917604776,1.975937068,1.494999215,0.78601994,0.638648913,4.632978386,0.631783946,-0.559908918,0.008250616,-0.430309732,0.640589654,-0.219685962
12,-0.009892154,1.97109009,4.152396462,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.063225512,0.170145586,-0.219685962
4,-0.009892154,1.727978095,1.43182222,-0.012190505,2.781515774,3.63115204,1.181718241,3.668045031,2.04076092,0.236213469,-0.430309732,0.170145586,-0.219685962
11,1.671774003,-0.865216524,-0.744637173,1.494999215,-0.710601936,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,0.694354691,-0.219685962
0,0.470583891,-1.513515179,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
7,-1.211082266,-1.432477847,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.063225512,-0.249893761,-0.219685962
0,-0.250130176,-1.189365851,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.472573915,-0.219685962
0,0.951059936,-0.378992533,0.343592523,0.741404354,0.287145981,-0.512313827,0.031298193,-0.439837614,-0.559908918,0.213417184,-0.430309732,0.338161325,-0.219685962
0,1.431535981,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.307918491,-0.219685962
5,0.470583891,-0.378992533,-0.200522325,-0.765785365,-0.211727977,-0.512313827,-0.543911832,0.810387539,-0.559908918,0.213417184,-0.430309732,1.094232149,-0.219685962
0,1.431535981,0.026194126,-0.200522325,-0.765785365,-0.710601936,0.178263817,0.031298193,2.239216285,-0.559908918,-0.196915952,-0.430309732,-1.274789768,-0.219685962
15,0.470583891,0.917604776,-0.200522325,0.741404354,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,0.758200672,-0.219685962
6,-0.250130176,0.593455448,1.43182222,1.494999215,-0.710601936,-0.051928731,0.606508217,-0.26123402,0.306981028,-0.138658778,2.350631321,-1.308392916,-0.219685962
16,0.710821913,-0.378992533,-0.744637173,-0.765785365,-0.211727977,-0.051928731,-0.543911832,-0.439837614,-0.559908918,0.02851398,-0.430309732,-1.711630689,-0.219685962
3,0.710821913,-1.270403183,-0.744637173,-0.765785365,-0.211727977,-0.282121279,-0.543911832,-0.7970448,-0.559908918,0.45151172,-0.430309732,0.92621641,-0.219685962
0,-0.970844244,0.836567444,-0.200522325,-0.765785365,1.284893899,1.099034009,3.482558338,2.239216285,-0.559908918,0.104501599,-0.430309732,-0.468314222,-0.219685962
0,-0.250130176,-0.703141861,-0.744637173,-0.012190505,-0.710601936,0.178263817,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.7136172,-0.219685962
0,1.191297958,0.188268789,-0.744637173,-0.765785365,0.78601994,-0.282121279,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.217189992,-0.219685962
6,-0.490368199,-0.054843206,-0.744637173,-0.765785365,0.287145981,1.329226557,-0.543911832,1.167594726,1.173870974,0.770659713,0.292734942,-0.770742552,-0.219685962
0,2.392488071,-0.946253856,-0.200522325,-0.012190505,-0.710601936,0.178263817,-0.543911832,0.095973166,0.306981028,0.426182513,-0.430309732,-0.451512648,-0.219685962
3,0.710821913,-1.432477847,-0.200522325,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.145724003,-0.219685962
2,-0.490368199,-0.622104529,0.887707372,-0.765785365,-0.710601936,-0.512313827,-0.543911832,-0.26123402,-0.559908918,-0.110796651,-0.430309732,-0.333901631,-0.219685962
0,1.912012026,-0.21691787,-0.744637173,4.509378655,-0.211727977,-0.742506375,0.031298193,-0.082630427,0.306981028,-0.01707859,-0.430309732,1.648684087,-0.219685962
2,-1.451320289,0.836567444,1.43182222,0.741404354,3.779263691,0.638648913,0.031298193,0.631783946,0.306981028,0.020915219,-0.430309732,0.270955028,-0.219685962
1,0.230345869,-1.432477847,-0.744637173,-0.765785365,-0.211727977,-0.742506375,-0.543911832,-0.439837614,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
1,0.710821913,0.917604776,-0.744637173,-0.012190505,0.287145981,-0.282121279,-0.543911832,-0.7970448,-0.559908918,-0.163987983,-0.430309732,-1.644424394,-0.219685962
9,-0.970844244,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,0.031298193,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.012210791,-0.219685962
1,-1.451320289,-0.865216524,1.43182222,-0.012190505,-0.710601936,-0.742506375,-0.543911832,-0.618441206,-0.559908918,-0.333693663,-0.430309732,0.129821808,-0.219685962
5,-0.730606221,-1.10832852,-0.744637173,-0.012190505,-0.710601936,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.569123666,-0.219685962
3,0.230345869,0.350343453,0.887707372,1.494999215,0.78601994,-0.282121279,0.031298193,1.524801912,0.306981028,-0.009479828,-0.430309732,0.304558176,-0.219685962
1,-0.009892154,0.269306121,-0.744637173,-0.012190505,3.280389732,2.24999675,-0.543911832,1.167594726,-0.559908918,0.005717695,-0.430309732,-1.089972455,-0.219685962
0,-0.490368199,0.917604776,3.608281613,-0.012190505,0.287145981,-0.051928731,1.181718241,0.095973166,-0.559908918,-0.163987983,-0.430309732,-0.165885892,-0.219685962
0,-1.211082266,-0.541067197,0.343592523,-0.765785365,2.282641816,-0.282121279,-0.543911832,0.810387539,-0.559908918,-0.333693663,-0.430309732,-0.300298484,-0.219685962
4,-0.730606221,1.727978095,-0.200522325,1.494999215,-0.710601936,-0.051928731,0.606508217,-0.7970448,-0.559908918,-0.270370649,-0.430309732,-2.366892071,-0.219685962
17,-0.490368199,0.917604776,2.520051917,-0.012190505,-0.710601936,-0.282121279,-0.543911832,0.274576759,-0.559908918,-0.333693663,1.049150909,0.40536762,-0.219685962
1,-1.451320289,1.322791435,-0.744637173,-0.765785365,2.282641816,1.789611654,0.606508217,2.417819878,2.04076092,0.025981061,0.68206669,-0.048274875,-0.219685962
10,2.632726093,0.917604776,1.43182222,-0.765785365,-0.211727977,-0.512313827,-0.543911832,-0.7970448,-0.559908918,-0.333693663,1.049150909,0.274315344,-0.219685962
1,0.710821913,-1.189365851,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,-0.233092188,-0.219685962
1,-0.250130176,1.727978095,3.064166765,2.248594075,0.287145981,-0.742506375,0.031298193,-0.439837614,-0.559908918,-0.270370649,-0.430309732,2.119128155,-0.219685962
0,0.951059936,1.97109009,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,0.68206669,-0.112120856,-0.219685962
7,0.951059936,-0.784179192,-0.200522325,0.741404354,-0.211727977,-0.512313827,-0.543911832,0.274576759,0.306981028,0.259009755,-0.430309732,-0.266695335,-0.219685962
10,1.431535981,0.917604776,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.270955028,-0.219685962
6,0.470583891,-0.703141861,-0.744637173,-0.765785365,-0.710601936,-0.742506375,-0.543911832,-0.7970448,-0.559908918,-0.333693663,-0.430309732,0.47593423,-0.219685962
